Reported_Date,Type,State,Age_Group,Gender,Cases,Monetary_Loss
2002-12-01,Phone or Utilities Fraud,GA,30-39,Male,136,6965.29
2002-12-01,Bank Fraud,GA,30-39,Female,132,6285.67
2002-12-02,Loan or Lease Fraud,MI,40-49,Male,140,3262.08
2002-12-04,Phone or Utilities Fraud,PA,40-49,Male,137,1037.51
2002-12-05,Government Documents or Benefits Fraud,TX,18-29,Male,150,5660.35
2002-12-05,Credit Card Fraud,CA,40-49,Female,150,6277.31
2002-12-06,Loan or Lease Fraud,IL,30-39,Female,151,1648.65
2002-12-06,Bank Fraud,TX,18-29,Male,140,2470.48
2002-12-07,Credit Card Fraud,OH,18-29,Female,138,9102.48
2002-12-07,Loan or Lease Fraud,NY,18-29,Male,137,332.73
2002-12-09,Government Documents or Benefits Fraud,TX,40-49,Female,157,1787.3
2002-12-10,Bank Fraud,MI,30-39,Male,131,9878.28
2002-12-10,Bank Fraud,TX,30-39,Male,134,219.93
2002-12-10,Phone or Utilities Fraud,CA,30-39,Female,145,2259.01
2002-12-13,Employment Fraud,OH,30-39,Male,145,2186.3
2002-12-13,Phone or Utilities Fraud,TX,60+,Male,156,9595.31
2002-12-15,Credit Card Fraud,CA,40-49,Male,148,741.65
2002-12-19,Credit Card Fraud,FL,18-29,Male,163,2973.56
2002-12-20,Employment Fraud,NC,40-49,Male,151,1980.61
2002-12-22,Bank Fraud,IL,30-39,Male,136,787.51
2002-12-24,Government Documents or Benefits Fraud,CA,18-29,Female,128,995.43
2002-12-25,Phone or Utilities Fraud,MI,18-29,Male,161,1583.01
2002-12-27,Loan or Lease Fraud,NC,50-59,Male,146,2100.64
2002-12-27,Bank Fraud,GA,40-49,Female,128,1438.89
2002-12-28,Credit Card Fraud,NY,50-59,Male,133,6930.56
2002-12-29,Employment Fraud,CA,40-49,Female,127,2261.62
2003-01-01,Phone or Utilities Fraud,IL,40-49,Female,177,11898.53
2003-01-01,Credit Card Fraud,IL,40-49,Male,171,14680.61
2003-01-02,Bank Fraud,NY,40-49,Male,194,7071.36
2003-01-02,Credit Card Fraud,NY,30-39,Female,170,4870.91
2003-01-04,Phone or Utilities Fraud,NC,40-49,Female,178,743.77
2003-01-04,Bank Fraud,FL,50-59,Female,189,1871.79
2003-01-04,Tax-Related Fraud,FL,50-59,Male,177,2505.93
2003-01-05,Government Documents or Benefits Fraud,TX,40-49,Male,190,3186.16
2003-01-05,Loan or Lease Fraud,TX,18-29,Male,183,5342.7
2003-01-06,Government Documents or Benefits Fraud,CA,40-49,Female,181,1315.84
2003-01-07,Phone or Utilities Fraud,MI,60+,Male,178,4734.22
2003-01-08,Bank Fraud,TX,18-29,Female,190,3788.03
2003-01-09,Credit Card Fraud,TX,18-29,Male,195,22911.53
2003-01-09,Credit Card Fraud,CA,30-39,Female,184,2466.52
2003-01-11,Credit Card Fraud,PA,18-29,Male,165,4177.34
2003-01-12,Credit Card Fraud,NY,50-59,Male,188,14151.9
2003-01-13,Bank Fraud,TX,50-59,Female,171,808.66
2003-01-14,Bank Fraud,NC,30-39,Male,184,6450.41
2003-01-14,Phone or Utilities Fraud,TX,60+,Male,187,
2003-01-15,Bank Fraud,FL,50-59,Female,180,7273.22
2003-01-18,Phone or Utilities Fraud,OH,30-39,Male,183,2697.29
2003-01-18,Employment Fraud,CA,60+,Male,181,32233.08
2003-01-19,Credit Card Fraud,NY,18-29,Female,171,
2003-01-19,Phone or Utilities Fraud,MI,40-49,Female,184,11032.51
2003-01-19,Loan or Lease Fraud,CA,40-49,Male,177,3575.64
2003-01-22,Loan or Lease Fraud,PA,30-39,Female,178,2308.41
2003-01-28,Credit Card Fraud,TX,40-49,Male,189,3242.69
2003-01-28,Tax-Related Fraud,MI,18-29,Female,182,
2003-01-29,Credit Card Fraud,NY,40-49,Female,163,1865.96
2003-01-29,Bank Fraud,NC,40-49,Female,182,845.21
2003-01-29,Loan or Lease Fraud,NY,60+,Female,169,10591.81
2003-01-29,Loan or Lease Fraud,CA,18-29,Male,168,5939.45
2003-02-01,Phone or Utilities Fraud,CA,30-39,Male,180,3600.04
2003-02-02,Credit Card Fraud,NC,40-49,Male,192,7352.21
2003-02-02,Phone or Utilities Fraud,TX,30-39,Female,197,2552.07
2003-02-02,Loan or Lease Fraud,FL,50-59,Female,192,5723.6
2003-02-02,Bank Fraud,TX,60+,Female,187,1000.59
2003-02-04,Credit Card Fraud,NY,60+,Male,184,431.99
2003-02-05,Bank Fraud,NC,40-49,Female,183,2116.81
2003-02-06,Tax-Related Fraud,OH,30-39,Female,192,599.6
2003-02-07,Employment Fraud,NY,30-39,Female,184,5498.98
2003-02-08,Government Documents or Benefits Fraud,FL,60+,Female,181,17896.45
2003-02-09,Bank Fraud,FL,40-49,Female,186,325.09
2003-02-10,Credit Card Fraud,CA,18-29,Female,181,209.9
2003-02-12,Employment Fraud,TX,18-29,Male,180,7049.77
2003-02-12,Credit Card Fraud,FL,18-29,Male,190,443.36
2003-02-12,Credit Card Fraud,FL,30-39,Female,189,7000.94
2003-02-14,Bank Fraud,PA,50-59,Female,196,5768.91
2003-02-14,Phone or Utilities Fraud,IL,30-39,Male,190,1031.48
2003-02-15,Phone or Utilities Fraud,CA,30-39,Male,176,3427.81
2003-02-16,Loan or Lease Fraud,PA,40-49,Female,188,5763.43
2003-02-17,Phone or Utilities Fraud,TX,40-49,Male,174,1090.53
2003-02-17,Government Documents or Benefits Fraud,TX,50-59,Male,180,3959.41
2003-02-18,Government Documents or Benefits Fraud,NC,30-39,Female,200,1931.29
2003-02-19,Credit Card Fraud,OH,40-49,Male,189,596.64
2003-02-21,Credit Card Fraud,CA,18-29,Male,189,2852.02
2003-02-23,Government Documents or Benefits Fraud,NY,50-59,Female,181,1396.89
2003-02-23,Credit Card Fraud,CA,18-29,Female,188,2830.41
2003-02-24,Bank Fraud,CA,60+,Male,173,1423.31
2003-02-26,Phone or Utilities Fraud,CA,30-39,Female,189,
2003-02-26,Bank Fraud,CA,30-39,Female,174,272.02
2003-02-26,Bank Fraud,PA,30-39,Male,192,1955.16
2003-02-27,Loan or Lease Fraud,TX,30-39,Female,191,9146.01
2003-02-28,Bank Fraud,TX,40-49,Male,184,8903.64
2003-03-01,Phone or Utilities Fraud,FL,18-29,Female,188,1517.67
2003-03-02,Loan or Lease Fraud,TX,40-49,Female,184,1271.83
2003-03-02,Employment Fraud,OH,30-39,Male,173,1185.44
2003-03-03,Government Documents or Benefits Fraud,TX,50-59,Female,184,2598.14
2003-03-04,Credit Card Fraud,TX,30-39,Male,181,4728.24
2003-03-05,Phone or Utilities Fraud,OH,40-49,Male,157,311.42
2003-03-05,Phone or Utilities Fraud,FL,18-29,Male,188,2185.36
2003-03-06,Loan or Lease Fraud,CA,18-29,Female,202,1149.79
2003-03-06,Loan or Lease Fraud,CA,30-39,Female,184,6020.62
2003-03-07,Credit Card Fraud,TX,18-29,Female,180,2724.01
2003-03-07,Phone or Utilities Fraud,CA,50-59,Male,199,22270.4
2003-03-08,Credit Card Fraud,PA,40-49,Male,172,3855.58
2003-03-08,Government Documents or Benefits Fraud,CA,50-59,Male,186,22630.8
2003-03-08,Employment Fraud,TX,30-39,Female,184,3210.31
2003-03-09,Bank Fraud,CA,40-49,Male,201,2275.88
2003-03-10,Credit Card Fraud,FL,40-49,Female,199,4499.31
2003-03-13,Employment Fraud,CA,18-29,Male,188,3071.01
2003-03-13,Employment Fraud,OH,30-39,Male,185,3055.06
2003-03-14,Government Documents or Benefits Fraud,TX,30-39,Male,189,954.62
2003-03-15,Government Documents or Benefits Fraud,CA,50-59,Male,180,1031.11
2003-03-16,Government Documents or Benefits Fraud,NY,50-59,Female,195,15266.66
2003-03-16,Loan or Lease Fraud,NC,30-39,Female,198,7977.7
2003-03-16,Credit Card Fraud,IL,60+,Female,205,2477.18
2003-03-17,Loan or Lease Fraud,PA,18-29,Female,203,1997.78
2003-03-17,Government Documents or Benefits Fraud,FL,40-49,Female,188,705.86
2003-03-19,Government Documents or Benefits Fraud,CA,50-59,Male,186,3843.47
2003-03-21,Loan or Lease Fraud,CA,40-49,Male,176,1296.71
2003-03-21,Phone or Utilities Fraud,TX,50-59,Female,200,1963.4
2003-03-22,Phone or Utilities Fraud,CA,50-59,Female,209,3960.21
2003-03-23,Phone or Utilities Fraud,TX,30-39,Male,193,2133.22
2003-03-24,Bank Fraud,CA,18-29,Male,210,3266.09
2003-03-25,Bank Fraud,CA,60+,Female,197,5102.29
2003-03-26,Bank Fraud,TX,18-29,Male,187,13421.32
2003-03-27,Bank Fraud,MI,30-39,Female,182,2110.48
2003-03-27,Bank Fraud,OH,50-59,Male,181,766.76
2003-03-27,Credit Card Fraud,FL,40-49,Female,204,6331.94
2003-03-27,Credit Card Fraud,GA,40-49,Female,207,2660.31
2003-03-28,Bank Fraud,FL,30-39,Female,188,754.48
2003-03-30,Bank Fraud,CA,50-59,Female,195,3634.93
2003-03-31,Phone or Utilities Fraud,FL,30-39,Female,210,951.39
2003-03-31,Phone or Utilities Fraud,TX,30-39,Male,187,3836.84
2003-04-01,Phone or Utilities Fraud,GA,30-39,Female,185,12239.44
2003-04-03,Loan or Lease Fraud,FL,18-29,Female,183,5747.14
2003-04-04,Phone or Utilities Fraud,TX,30-39,Female,181,439.88
2003-04-04,Credit Card Fraud,CA,30-39,Female,196,1689.76
2003-04-05,Credit Card Fraud,TX,50-59,Male,177,1615.13
2003-04-05,Credit Card Fraud,OH,50-59,Female,183,1019.0
2003-04-06,Phone or Utilities Fraud,IL,30-39,Male,201,2269.6
2003-04-06,Credit Card Fraud,PA,40-49,Male,207,3988.8
2003-04-06,Phone or Utilities Fraud,TX,18-29,Male,181,1887.59
2003-04-06,Bank Fraud,TX,40-49,Male,186,10159.18
2003-04-09,Bank Fraud,TX,30-39,Female,188,12208.6
2003-04-11,Phone or Utilities Fraud,OH,50-59,Female,184,1618.7
2003-04-11,Tax-Related Fraud,GA,18-29,Male,196,894.12
2003-04-11,Credit Card Fraud,PA,30-39,Female,181,2809.92
2003-04-14,Loan or Lease Fraud,IL,18-29,Female,189,21624.89
2003-04-15,Bank Fraud,CA,40-49,Male,197,3225.75
2003-04-18,Credit Card Fraud,CA,60+,Female,162,648.67
2003-04-18,Employment Fraud,TX,60+,Male,194,2439.94
2003-04-20,Phone or Utilities Fraud,MI,18-29,Male,182,703.55
2003-04-21,Government Documents or Benefits Fraud,TX,50-59,Male,180,9635.0
2003-04-22,Tax-Related Fraud,OH,60+,Male,191,13571.15
2003-04-23,Tax-Related Fraud,TX,30-39,Male,205,1139.57
2003-04-23,Tax-Related Fraud,PA,60+,Female,187,973.79
2003-04-24,Loan or Lease Fraud,PA,30-39,Male,185,18750.21
2003-04-25,Employment Fraud,FL,18-29,Female,186,9054.29
2003-04-26,Phone or Utilities Fraud,NC,50-59,Male,182,13547.84
2003-04-26,Credit Card Fraud,FL,40-49,Male,207,3177.67
2003-04-29,Bank Fraud,FL,30-39,Male,184,3182.29
2003-04-29,Loan or Lease Fraud,FL,30-39,Female,195,620.87
2003-04-29,Credit Card Fraud,CA,60+,Female,178,2190.93
2003-04-30,Loan or Lease Fraud,CA,30-39,Other,191,11078.32
2003-04-30,Phone or Utilities Fraud,CA,50-59,Male,174,385.91
2003-04-30,Loan or Lease Fraud,IL,40-49,Female,202,5414.29
2003-04-30,Tax-Related Fraud,IL,30-39,Male,192,3804.32
2003-04-30,Phone or Utilities Fraud,GA,50-59,Female,189,7411.16
2003-05-01,Phone or Utilities Fraud,CA,50-59,Female,186,2446.26
2003-05-03,Loan or Lease Fraud,CA,40-49,Female,181,3914.87
2003-05-03,Credit Card Fraud,NY,18-29,Male,164,1718.47
2003-05-04,Government Documents or Benefits Fraud,FL,40-49,Female,178,2345.17
2003-05-04,Bank Fraud,MI,18-29,Female,180,9099.44
2003-05-04,Phone or Utilities Fraud,PA,18-29,Female,179,12770.02
2003-05-06,Employment Fraud,TX,40-49,Male,178,14254.19
2003-05-06,Government Documents or Benefits Fraud,FL,30-39,Male,172,16310.61
2003-05-06,Phone or Utilities Fraud,NY,30-39,Female,179,5062.39
2003-05-07,Phone or Utilities Fraud,GA,60+,Male,178,
2003-05-08,Employment Fraud,CA,50-59,Male,164,668.15
2003-05-09,Credit Card Fraud,TX,18-29,Female,213,3817.83
2003-05-10,Credit Card Fraud,TX,40-49,Female,170,12593.24
2003-05-11,Credit Card Fraud,TX,50-59,Male,187,3312.61
2003-05-11,Credit Card Fraud,TX,50-59,Female,154,2676.55
2003-05-12,Employment Fraud,TX,30-39,Female,159,3205.41
2003-05-13,Employment Fraud,NC,18-29,Male,179,9010.51
2003-05-13,Bank Fraud,TX,30-39,Female,189,1852.57
2003-05-13,Phone or Utilities Fraud,MI,30-39,Male,174,4597.84
2003-05-14,Bank Fraud,NC,30-39,Male,171,3844.96
2003-05-16,Bank Fraud,CA,18-29,Male,193,7440.7
2003-05-16,Tax-Related Fraud,CA,30-39,Male,179,933.73
2003-05-17,Credit Card Fraud,TX,50-59,Male,177,10949.83
2003-05-17,Loan or Lease Fraud,CA,60+,Female,175,3124.28
2003-05-19,Phone or Utilities Fraud,PA,18-29,Male,176,1538.37
2003-05-20,Loan or Lease Fraud,CA,50-59,Female,175,4777.02
2003-05-21,Bank Fraud,TX,50-59,Male,173,4282.72
2003-05-21,Tax-Related Fraud,TX,50-59,Male,180,3437.14
2003-05-22,Phone or Utilities Fraud,TX,18-29,Female,166,8826.2
2003-05-22,Loan or Lease Fraud,TX,60+,Male,184,3559.34
2003-05-23,Credit Card Fraud,NC,30-39,Male,171,10345.92
2003-05-24,Credit Card Fraud,OH,18-29,Male,197,19177.72
2003-05-25,Bank Fraud,IL,60+,Female,181,3736.42
2003-05-25,Phone or Utilities Fraud,TX,40-49,Female,175,20587.77
2003-05-25,Credit Card Fraud,FL,40-49,Female,171,1753.02
2003-05-25,Credit Card Fraud,FL,50-59,Male,197,8567.95
2003-05-26,Bank Fraud,FL,30-39,Male,181,709.46
2003-05-26,Employment Fraud,TX,30-39,Male,173,7962.94
2003-05-27,Credit Card Fraud,FL,30-39,Male,196,667.12
2003-05-27,Bank Fraud,CA,50-59,Female,190,5766.07
2003-05-27,Credit Card Fraud,CA,30-39,Female,174,3079.63
2003-05-28,Bank Fraud,PA,40-49,Male,169,3200.16
2003-05-28,Phone or Utilities Fraud,CA,18-29,Female,198,13824.85
2003-05-28,Credit Card Fraud,IL,18-29,Female,171,8200.87
2003-05-28,Credit Card Fraud,CA,50-59,Female,190,10001.64
2003-05-29,Employment Fraud,FL,40-49,Female,172,802.33
2003-05-31,Government Documents or Benefits Fraud,GA,50-59,Female,182,3441.11
2003-06-01,Credit Card Fraud,TX,40-49,Male,174,6790.12
2003-06-03,Credit Card Fraud,CA,30-39,Male,190,2921.56
2003-06-03,Bank Fraud,TX,30-39,Female,170,2610.83
2003-06-03,Phone or Utilities Fraud,FL,40-49,Male,166,994.33
2003-06-03,Employment Fraud,OH,18-29,Female,166,3702.07
2003-06-04,Phone or Utilities Fraud,NY,60+,Female,174,1558.1
2003-06-05,Credit Card Fraud,NC,50-59,Male,185,848.61
2003-06-06,Bank Fraud,GA,30-39,Female,170,12360.74
2003-06-08,Government Documents or Benefits Fraud,CA,30-39,Female,179,336.73
2003-06-08,Bank Fraud,NC,30-39,Male,155,1511.2
2003-06-10,Credit Card Fraud,NY,50-59,Female,173,3462.33
2003-06-10,Bank Fraud,IL,18-29,Male,184,2084.8
2003-06-12,Bank Fraud,IL,50-59,Female,171,1672.63
2003-06-12,Bank Fraud,IL,18-29,Female,180,10159.69
2003-06-13,Credit Card Fraud,IL,18-29,Other,164,1695.1
2003-06-14,Credit Card Fraud,TX,30-39,Female,184,4692.07
2003-06-15,Employment Fraud,FL,18-29,Female,160,2545.26
2003-06-15,Employment Fraud,NC,30-39,Other,161,8849.3
2003-06-16,Loan or Lease Fraud,FL,18-29,Male,167,2200.38
2003-06-17,Credit Card Fraud,GA,18-29,Female,167,1555.68
2003-06-19,Bank Fraud,IL,30-39,Female,185,13184.08
2003-06-21,Loan or Lease Fraud,CA,18-29,Male,197,2830.31
2003-06-21,Credit Card Fraud,CA,60+,Male,158,1176.41
2003-06-21,Credit Card Fraud,MI,50-59,Female,159,
2003-06-22,Bank Fraud,CA,40-49,Female,173,12538.77
2003-06-23,Bank Fraud,OH,50-59,Female,177,6420.69
2003-06-24,Credit Card Fraud,GA,50-59,Male,166,4741.74
2003-06-26,Bank Fraud,OH,60+,Female,176,6643.62
2003-06-27,Phone or Utilities Fraud,CA,50-59,Female,182,1728.72
2003-07-01,Government Documents or Benefits Fraud,IL,30-39,Female,157,529.84
2003-07-03,Tax-Related Fraud,CA,40-49,Male,163,4469.64
2003-07-03,Loan or Lease Fraud,TX,50-59,Female,152,2153.64
2003-07-04,Credit Card Fraud,MI,30-39,Female,160,2613.54
2003-07-05,Credit Card Fraud,FL,18-29,Female,155,10175.06
2003-07-06,Phone or Utilities Fraud,NC,40-49,Male,159,4563.76
2003-07-07,Government Documents or Benefits Fraud,FL,30-39,Female,158,3137.28
2003-07-08,Credit Card Fraud,FL,30-39,Female,170,807.62
2003-07-09,Loan or Lease Fraud,IL,40-49,Male,167,783.4
2003-07-09,Employment Fraud,IL,60+,Male,178,5545.09
2003-07-10,Credit Card Fraud,CA,30-39,Male,153,13098.54
2003-07-11,Bank Fraud,GA,60+,Male,153,1429.7
2003-07-13,Credit Card Fraud,FL,50-59,Male,156,1432.33
2003-07-13,Credit Card Fraud,CA,50-59,Male,184,4578.69
2003-07-15,Bank Fraud,CA,40-49,Female,127,4286.21
2003-07-15,Loan or Lease Fraud,FL,18-29,Male,175,4001.42
2003-07-15,Tax-Related Fraud,NY,60+,Male,160,975.76
2003-07-16,Employment Fraud,PA,30-39,Female,161,3324.63
2003-07-16,Government Documents or Benefits Fraud,PA,60+,Female,161,4771.27
2003-07-20,Phone or Utilities Fraud,PA,30-39,Male,161,67022.54
2003-07-24,Phone or Utilities Fraud,FL,60+,Male,174,3001.79
2003-07-27,Credit Card Fraud,NY,30-39,Female,153,1939.59
2003-07-28,Bank Fraud,CA,40-49,Female,170,1931.26
2003-07-28,Bank Fraud,TX,50-59,Female,148,1046.94
2003-07-28,Phone or Utilities Fraud,NY,40-49,Male,164,
2003-07-30,Credit Card Fraud,TX,30-39,Female,147,3420.13
2003-07-31,Loan or Lease Fraud,MI,18-29,Female,144,5694.33
2003-07-31,Bank Fraud,CA,50-59,Female,138,6224.22
2003-08-03,Bank Fraud,NY,50-59,Male,160,16094.24
2003-08-03,Phone or Utilities Fraud,TX,30-39,Female,170,
2003-08-03,Government Documents or Benefits Fraud,PA,30-39,Male,153,8189.95
2003-08-04,Bank Fraud,FL,40-49,Male,172,10741.46
2003-08-06,Credit Card Fraud,CA,30-39,Female,153,4631.65
2003-08-07,Credit Card Fraud,FL,40-49,Male,151,8062.53
2003-08-07,Credit Card Fraud,PA,40-49,Female,149,
2003-08-07,Tax-Related Fraud,NY,40-49,Female,164,5888.02
2003-08-08,Credit Card Fraud,TX,30-39,Male,156,2403.39
2003-08-09,Credit Card Fraud,MI,50-59,Male,152,1009.57
2003-08-12,Loan or Lease Fraud,TX,18-29,Male,153,266.52
2003-08-12,Government Documents or Benefits Fraud,IL,18-29,Female,148,2234.62
2003-08-12,Phone or Utilities Fraud,FL,40-49,Female,160,10542.76
2003-08-13,Employment Fraud,TX,40-49,Male,154,991.78
2003-08-13,Government Documents or Benefits Fraud,OH,50-59,Male,145,5573.09
2003-08-14,Government Documents or Benefits Fraud,PA,18-29,Male,149,15450.82
2003-08-14,Government Documents or Benefits Fraud,FL,50-59,Female,149,5374.72
2003-08-16,Bank Fraud,OH,50-59,Female,139,4651.22
2003-08-16,Government Documents or Benefits Fraud,CA,30-39,Male,152,11351.46
2003-08-17,Loan or Lease Fraud,TX,50-59,Male,156,787.16
2003-08-18,Credit Card Fraud,IL,50-59,Female,163,
2003-08-18,Loan or Lease Fraud,PA,30-39,Male,135,5158.58
2003-08-19,Phone or Utilities Fraud,PA,30-39,Male,146,1597.03
2003-08-21,Employment Fraud,CA,40-49,Male,160,1439.31
2003-08-23,Phone or Utilities Fraud,CA,50-59,Female,154,3833.94
2003-08-23,Credit Card Fraud,NC,18-29,Male,169,7130.97
2003-08-24,Loan or Lease Fraud,TX,50-59,Female,154,14719.69
2003-08-25,Credit Card Fraud,CA,30-39,Female,164,798.96
2003-08-25,Loan or Lease Fraud,IL,60+,Female,149,5177.77
2003-08-25,Bank Fraud,FL,40-49,Male,171,11699.2
2003-08-25,Bank Fraud,NY,40-49,Female,158,3024.2
2003-08-27,Tax-Related Fraud,TX,30-39,Female,153,661.67
2003-08-27,Loan or Lease Fraud,TX,18-29,Female,165,7428.92
2003-08-30,Loan or Lease Fraud,OH,40-49,Male,163,3386.38
2003-08-31,Employment Fraud,CA,18-29,Female,156,1865.06
2003-09-02,Bank Fraud,OH,30-39,Male,157,19779.08
2003-09-05,Government Documents or Benefits Fraud,IL,18-29,Male,145,4056.41
2003-09-05,Tax-Related Fraud,TX,40-49,Male,158,5076.96
2003-09-06,Bank Fraud,NY,50-59,Male,140,4608.47
2003-09-06,Government Documents or Benefits Fraud,IL,60+,Female,136,4318.17
2003-09-07,Tax-Related Fraud,GA,40-49,Female,147,2620.02
2003-09-07,Credit Card Fraud,OH,30-39,Male,159,12071.54
2003-09-09,Employment Fraud,OH,18-29,Male,143,307.54
2003-09-11,Bank Fraud,CA,40-49,Male,168,2057.4
2003-09-12,Loan or Lease Fraud,IL,30-39,Male,153,15201.16
2003-09-13,Employment Fraud,TX,50-59,Male,136,22640.9
2003-09-13,Tax-Related Fraud,TX,50-59,Female,153,1319.74
2003-09-15,Credit Card Fraud,CA,50-59,Female,126,656.43
2003-09-16,Government Documents or Benefits Fraud,NC,60+,Male,154,9939.19
2003-09-17,Bank Fraud,CA,50-59,Male,139,5349.47
2003-09-18,Phone or Utilities Fraud,TX,30-39,Male,183,470.74
2003-09-18,Employment Fraud,OH,40-49,Male,150,4507.43
2003-09-20,Government Documents or Benefits Fraud,TX,18-29,Male,140,12119.92
2003-09-20,Credit Card Fraud,OH,18-29,Male,149,3757.64
2003-09-21,Government Documents or Benefits Fraud,TX,40-49,Female,136,4188.59
2003-09-21,Loan or Lease Fraud,PA,40-49,Male,155,1241.85
2003-09-21,Phone or Utilities Fraud,NC,30-39,Male,149,934.72
2003-09-22,Bank Fraud,CA,40-49,Male,151,3117.02
2003-09-22,Phone or Utilities Fraud,MI,40-49,Female,150,905.22
2003-09-22,Bank Fraud,OH,18-29,Female,133,1817.44
2003-09-23,Employment Fraud,CA,50-59,Female,142,4250.78
2003-09-25,Tax-Related Fraud,PA,30-39,Male,157,3131.95
2003-09-26,Credit Card Fraud,GA,50-59,Male,155,1011.36
2003-09-26,Loan or Lease Fraud,TX,60+,Male,140,6168.9
2003-09-28,Bank Fraud,CA,18-29,Male,152,3172.96
2003-09-28,Bank Fraud,CA,30-39,Female,145,2662.73
2003-09-29,Loan or Lease Fraud,CA,40-49,Male,131,7479.1
2003-09-29,Government Documents or Benefits Fraud,TX,30-39,Male,142,8591.03
2003-09-30,Loan or Lease Fraud,FL,30-39,Male,144,9093.52
2003-09-30,Credit Card Fraud,TX,40-49,Female,151,1515.5
2003-10-01,Credit Card Fraud,NY,30-39,Male,126,4795.11
2003-10-01,Credit Card Fraud,NC,30-39,Male,147,6279.84
2003-10-01,Employment Fraud,NY,30-39,Female,152,8599.55
2003-10-06,Credit Card Fraud,NC,40-49,Female,150,3577.67
2003-10-08,Employment Fraud,TX,30-39,Female,160,3116.45
2003-10-09,Phone or Utilities Fraud,MI,40-49,Male,144,3683.01
2003-10-10,Credit Card Fraud,MI,50-59,Female,157,
2003-10-10,Credit Card Fraud,IL,30-39,Male,160,2812.87
2003-10-11,Phone or Utilities Fraud,CA,50-59,Male,140,14432.0
2003-10-11,Bank Fraud,GA,40-49,Male,161,7419.67
2003-10-13,Phone or Utilities Fraud,OH,30-39,Male,141,4572.94
2003-10-14,Government Documents or Benefits Fraud,NC,60+,Male,152,158.64
2003-10-14,Credit Card Fraud,CA,60+,Female,141,1036.03
2003-10-15,Bank Fraud,GA,18-29,Male,165,434.12
2003-10-15,Bank Fraud,NY,18-29,Male,153,2937.46
2003-10-17,Loan or Lease Fraud,MI,30-39,Female,150,14868.27
2003-10-17,Credit Card Fraud,TX,30-39,Female,158,774.52
2003-10-18,Employment Fraud,MI,40-49,Male,150,1552.26
2003-10-19,Bank Fraud,OH,50-59,Male,164,10443.96
2003-10-19,Credit Card Fraud,FL,18-29,Female,155,2073.4
2003-10-22,Employment Fraud,OH,60+,Male,137,2705.65
2003-10-24,Credit Card Fraud,GA,18-29,Female,153,2822.42
2003-10-25,Tax-Related Fraud,IL,18-29,Female,142,1015.05
2003-10-26,Bank Fraud,CA,30-39,Male,160,12640.21
2003-10-26,Phone or Utilities Fraud,NY,18-29,Female,152,13642.43
2003-10-26,Credit Card Fraud,NY,40-49,Female,146,7009.04
2003-10-28,Phone or Utilities Fraud,IL,30-39,Male,162,4396.73
2003-10-29,Credit Card Fraud,CA,30-39,Female,133,3055.66
2003-10-29,Credit Card Fraud,NC,30-39,Female,154,873.16
2003-10-31,Credit Card Fraud,IL,30-39,Male,134,687.87
2003-11-01,Credit Card Fraud,NY,40-49,Male,143,1756.76
2003-11-02,Employment Fraud,NY,30-39,Male,170,1019.19
2003-11-04,Government Documents or Benefits Fraud,TX,30-39,Female,173,3721.1
2003-11-04,Credit Card Fraud,NY,40-49,Female,166,
2003-11-05,Bank Fraud,FL,40-49,Female,157,1354.22
2003-11-06,Loan or Lease Fraud,CA,50-59,Male,163,3857.34
2003-11-07,Bank Fraud,CA,40-49,Male,163,1883.58
2003-11-08,Phone or Utilities Fraud,MI,50-59,Female,157,5684.74
2003-11-08,Loan or Lease Fraud,MI,30-39,Male,163,6782.01
