Reported_Date,Type,State,Age_Group,Gender,Cases,Monetary_Loss
2005-08-27,Credit Card Fraud,PA,30-39,Female,188,3886.28
2005-08-27,Credit Card Fraud,MI,40-49,Male,215,6294.87
2005-08-27,Bank Fraud,CA,18-29,Male,208,1602.5
2005-08-28,Loan or Lease Fraud,NY,30-39,Female,214,2869.13
2005-08-29,Loan or Lease Fraud,CA,30-39,Male,225,2050.14
2005-08-30,Credit Card Fraud,NC,40-49,Male,220,7388.1
2005-08-30,Credit Card Fraud,TX,60+,Female,204,664.88
2005-08-31,Credit Card Fraud,CA,60+,Female,227,3500.85
2005-09-01,Credit Card Fraud,FL,18-29,Male,222,1163.27
2005-09-03,Bank Fraud,FL,30-39,Male,217,14912.16
2005-09-04,Employment Fraud,CA,30-39,Male,215,4468.98
2005-09-04,Credit Card Fraud,CA,18-29,Female,217,1650.05
2005-09-04,Credit Card Fraud,TX,40-49,Female,222,3115.26
2005-09-05,Credit Card Fraud,TX,30-39,Female,201,7278.79
2005-09-05,Bank Fraud,FL,30-39,Female,209,1000.13
2005-09-06,Credit Card Fraud,CA,40-49,Female,218,4085.58
2005-09-06,Government Documents or Benefits Fraud,TX,18-29,Female,191,3631.23
2005-09-08,Phone or Utilities Fraud,IL,18-29,Male,216,999.89
2005-09-09,Government Documents or Benefits Fraud,FL,30-39,Male,212,5112.92
2005-09-11,Loan or Lease Fraud,FL,50-59,Other,207,1554.68
2005-09-12,Phone or Utilities Fraud,CA,60+,Female,210,3805.06
2005-09-13,Loan or Lease Fraud,NY,40-49,Male,212,6766.31
2005-09-13,Credit Card Fraud,CA,30-39,Male,206,2441.2
2005-09-14,Credit Card Fraud,FL,50-59,Male,217,3881.64
2005-09-14,Bank Fraud,NC,18-29,Female,231,2202.42
2005-09-16,Loan or Lease Fraud,TX,18-29,Female,204,1909.29
2005-09-19,Phone or Utilities Fraud,NY,50-59,Male,190,2838.68
2005-09-19,Credit Card Fraud,TX,30-39,Female,196,437.32
2005-09-20,Phone or Utilities Fraud,NC,30-39,Male,207,13126.81
2005-09-20,Credit Card Fraud,TX,40-49,Male,203,2040.45
2005-09-22,Credit Card Fraud,NY,40-49,Male,213,1318.52
2005-09-22,Bank Fraud,TX,40-49,Female,214,
2005-09-23,Credit Card Fraud,GA,60+,Male,200,308.23
2005-09-23,Tax-Related Fraud,NC,18-29,Male,203,2148.74
2005-09-26,Credit Card Fraud,IL,30-39,Female,203,2023.02
2005-09-27,Credit Card Fraud,OH,18-29,Male,213,1841.81
2005-09-28,Bank Fraud,NY,40-49,Male,191,5332.68
2005-09-28,Government Documents or Benefits Fraud,TX,30-39,Male,222,10783.31
2005-09-30,Tax-Related Fraud,CA,40-49,Male,214,949.0
2005-09-30,Credit Card Fraud,TX,18-29,Female,220,3105.52
2005-10-03,Tax-Related Fraud,CA,40-49,Female,204,6513.96
2005-10-04,Credit Card Fraud,TX,18-29,Female,209,2716.26
2005-10-04,Government Documents or Benefits Fraud,TX,50-59,Female,232,1845.64
2005-10-04,Credit Card Fraud,OH,50-59,Female,221,14334.55
2005-10-06,Bank Fraud,IL,18-29,Male,218,1330.85
2005-10-06,Bank Fraud,OH,18-29,Male,211,2239.81
2005-10-07,Employment Fraud,CA,50-59,Female,211,2298.41
2005-10-07,Phone or Utilities Fraud,TX,60+,Male,210,638.25
2005-10-07,Government Documents or Benefits Fraud,IL,18-29,Male,197,5061.51
2005-10-08,Credit Card Fraud,GA,40-49,Male,203,6571.99
2005-10-09,Credit Card Fraud,CA,40-49,Male,207,10463.66
2005-10-10,Credit Card Fraud,IL,60+,Male,217,2454.6
2005-10-11,Phone or Utilities Fraud,NC,40-49,Female,212,1839.66
2005-10-13,Bank Fraud,TX,30-39,Male,211,1015.92
2005-10-14,Credit Card Fraud,CA,50-59,Female,221,958.88
2005-10-15,Bank Fraud,IL,18-29,Male,212,6617.6
2005-10-16,Tax-Related Fraud,MI,30-39,Female,214,5697.95
2005-10-17,Phone or Utilities Fraud,IL,30-39,Male,225,690.21
2005-10-18,Credit Card Fraud,IL,40-49,Male,196,1697.95
2005-10-20,Credit Card Fraud,PA,50-59,Male,229,14873.06
2005-10-20,Credit Card Fraud,PA,30-39,Male,202,2382.18
2005-10-21,Bank Fraud,CA,40-49,Male,211,1606.91
2005-10-21,Credit Card Fraud,OH,50-59,Female,201,3257.12
2005-10-22,Phone or Utilities Fraud,CA,30-39,Female,198,922.13
2005-10-24,Bank Fraud,IL,18-29,Male,190,9173.45
2005-10-24,Bank Fraud,NY,60+,Female,212,5499.66
2005-10-25,Bank Fraud,GA,30-39,Male,206,3246.86
2005-10-26,Employment Fraud,TX,40-49,Male,214,7636.22
2005-10-26,Loan or Lease Fraud,CA,30-39,Male,211,6332.87
2005-10-29,Loan or Lease Fraud,OH,60+,Female,212,24337.85
2005-10-29,Government Documents or Benefits Fraud,CA,18-29,Male,224,3295.01
2005-10-30,Bank Fraud,NY,40-49,Female,208,3738.63
2005-10-31,Credit Card Fraud,CA,40-49,Female,208,9846.5
2005-11-01,Credit Card Fraud,CA,40-49,Male,219,1523.99
2005-11-02,Tax-Related Fraud,OH,50-59,Female,222,3537.84
2005-11-04,Loan or Lease Fraud,TX,30-39,Male,218,14526.59
2005-11-04,Government Documents or Benefits Fraud,NY,40-49,Female,200,10444.24
2005-11-05,Bank Fraud,GA,50-59,Female,228,3932.56
2005-11-05,Tax-Related Fraud,PA,50-59,Male,230,3500.73
2005-11-05,Credit Card Fraud,NY,30-39,Other,220,210.14
2005-11-06,Credit Card Fraud,NC,18-29,Male,217,5853.53
2005-11-06,Phone or Utilities Fraud,NY,60+,Male,197,2250.93
2005-11-09,Credit Card Fraud,MI,18-29,Male,203,6367.1
2005-11-09,Bank Fraud,FL,60+,Female,230,1779.15
2005-11-09,Bank Fraud,NY,18-29,Male,231,1341.18
2005-11-11,Government Documents or Benefits Fraud,CA,30-39,Female,217,4183.75
2005-11-11,Government Documents or Benefits Fraud,CA,30-39,Female,221,9076.61
2005-11-14,Employment Fraud,TX,30-39,Male,233,3995.58
2005-11-14,Government Documents or Benefits Fraud,TX,30-39,Male,228,1494.99
2005-11-16,Credit Card Fraud,MI,50-59,Male,221,973.76
2005-11-16,Bank Fraud,OH,30-39,Female,235,3898.14
2005-11-17,Phone or Utilities Fraud,TX,30-39,Female,224,1190.71
2005-11-20,Bank Fraud,GA,60+,Female,203,8131.87
2005-11-20,Bank Fraud,IL,18-29,Female,212,2063.84
2005-11-21,Bank Fraud,NY,30-39,Female,249,1009.96
2005-11-22,Phone or Utilities Fraud,FL,30-39,Female,211,418.97
2005-11-24,Credit Card Fraud,PA,50-59,Male,222,3487.34
2005-11-26,Government Documents or Benefits Fraud,TX,30-39,Female,223,4067.32
2005-11-26,Employment Fraud,FL,30-39,Female,221,1885.76
2005-11-26,Credit Card Fraud,TX,18-29,Female,216,4979.51
2005-11-27,Bank Fraud,GA,40-49,Female,198,2551.83
2005-11-27,Credit Card Fraud,TX,30-39,Female,220,1026.24
2005-11-28,Tax-Related Fraud,CA,30-39,Female,224,892.94
2005-11-29,Phone or Utilities Fraud,CA,30-39,Male,218,3618.86
2005-12-01,Government Documents or Benefits Fraud,TX,30-39,Female,238,2253.08
2005-12-01,Phone or Utilities Fraud,CA,50-59,Female,229,5475.52
2005-12-04,Phone or Utilities Fraud,FL,50-59,Female,247,1810.11
2005-12-05,Loan or Lease Fraud,CA,60+,Male,226,
2005-12-06,Loan or Lease Fraud,NC,40-49,Female,227,
2005-12-08,Credit Card Fraud,CA,18-29,Male,222,1905.34
2005-12-09,Bank Fraud,CA,60+,Female,251,7023.91
2005-12-09,Loan or Lease Fraud,GA,18-29,Male,235,
2005-12-11,Phone or Utilities Fraud,MI,40-49,Male,240,6913.34
2005-12-12,Government Documents or Benefits Fraud,PA,60+,Male,231,1474.52
2005-12-14,Credit Card Fraud,OH,30-39,Male,210,921.78
2005-12-15,Government Documents or Benefits Fraud,CA,18-29,Male,240,1335.71
2005-12-15,Employment Fraud,NY,30-39,Male,243,1079.11
2005-12-16,Loan or Lease Fraud,IL,18-29,Other,213,2711.6
2005-12-16,Phone or Utilities Fraud,PA,30-39,Male,228,5956.05
2005-12-17,Credit Card Fraud,FL,18-29,Male,223,28397.52
2005-12-17,Phone or Utilities Fraud,FL,50-59,Female,228,1863.55
2005-12-19,Phone or Utilities Fraud,OH,50-59,Female,216,1042.26
2005-12-19,Bank Fraud,TX,18-29,Male,231,11845.64
2005-12-20,Phone or Utilities Fraud,NC,50-59,Male,215,2706.64
2005-12-22,Loan or Lease Fraud,TX,50-59,Male,232,1336.49
2005-12-23,Government Documents or Benefits Fraud,CA,60+,Female,239,1522.89
2005-12-23,Credit Card Fraud,MI,30-39,Female,239,1408.36
2005-12-24,Credit Card Fraud,FL,50-59,Female,238,5440.67
2005-12-26,Bank Fraud,CA,60+,Male,209,1318.57
2005-12-26,Government Documents or Benefits Fraud,PA,18-29,Male,233,2139.9
2005-12-27,Bank Fraud,OH,40-49,Female,223,14703.14
2005-12-27,Bank Fraud,CA,40-49,Female,223,1915.74
2005-12-27,Bank Fraud,CA,30-39,Female,236,5001.46
2005-12-29,Phone or Utilities Fraud,MI,60+,Female,216,3023.32
2005-12-30,Government Documents or Benefits Fraud,GA,50-59,Male,214,2676.28
2005-12-31,Tax-Related Fraud,CA,50-59,Female,221,2207.97
2006-01-01,Bank Fraud,CA,60+,Female,277,2868.25
2006-01-04,Bank Fraud,PA,18-29,Female,263,
2006-01-05,Bank Fraud,CA,50-59,Male,271,2176.8
2006-01-05,Credit Card Fraud,MI,30-39,Female,289,1113.57
2006-01-06,Bank Fraud,FL,50-59,Male,269,2043.7
2006-01-08,Employment Fraud,TX,40-49,Male,260,7825.98
2006-01-08,Loan or Lease Fraud,IL,30-39,Male,263,
2006-01-09,Bank Fraud,IL,30-39,Male,272,1764.04
2006-01-14,Credit Card Fraud,FL,60+,Female,250,3008.38
2006-01-15,Credit Card Fraud,TX,30-39,Male,283,6526.72
2006-01-16,Phone or Utilities Fraud,NY,40-49,Female,280,1644.07
2006-01-16,Loan or Lease Fraud,IL,40-49,Female,261,1040.17
2006-01-16,Credit Card Fraud,NY,30-39,Female,264,2315.01
2006-01-17,Bank Fraud,FL,40-49,Male,264,1907.32
2006-01-19,Credit Card Fraud,GA,60+,Female,265,1196.21
2006-01-21,Bank Fraud,NY,40-49,Male,270,1275.95
2006-01-21,Credit Card Fraud,MI,18-29,Other,268,3294.36
2006-01-21,Phone or Utilities Fraud,MI,30-39,Female,278,4675.58
2006-01-22,Credit Card Fraud,TX,18-29,Male,278,962.38
2006-01-23,Credit Card Fraud,CA,40-49,Male,254,
2006-01-23,Bank Fraud,CA,30-39,Male,276,1407.62
2006-01-24,Credit Card Fraud,CA,18-29,Male,248,5308.91
2006-01-24,Credit Card Fraud,OH,40-49,Female,285,19923.64
2006-01-26,Bank Fraud,NC,60+,Male,258,8400.47
2006-01-27,Phone or Utilities Fraud,FL,50-59,Female,270,3958.33
2006-01-28,Credit Card Fraud,TX,30-39,Female,265,1690.38
2006-01-29,Government Documents or Benefits Fraud,CA,40-49,Male,248,954.9
2006-01-29,Employment Fraud,CA,18-29,Male,281,6949.98
2006-01-29,Employment Fraud,CA,40-49,Male,277,7033.48
2006-01-30,Bank Fraud,TX,50-59,Male,263,5227.2
2006-01-30,Phone or Utilities Fraud,IL,40-49,Female,265,
2006-01-31,Credit Card Fraud,TX,30-39,Female,269,5966.58
2006-02-01,Credit Card Fraud,FL,40-49,Female,277,5452.16
2006-02-04,Tax-Related Fraud,NY,50-59,Male,287,5052.22
2006-02-07,Phone or Utilities Fraud,GA,40-49,Female,267,6663.05
2006-02-08,Bank Fraud,NC,18-29,Female,270,7864.01
2006-02-10,Bank Fraud,CA,30-39,Male,278,1203.3
2006-02-10,Bank Fraud,CA,18-29,Male,288,654.98
2006-02-11,Credit Card Fraud,NY,18-29,Female,296,1008.34
2006-02-14,Bank Fraud,NY,18-29,Male,278,5327.21
2006-02-14,Bank Fraud,FL,30-39,Male,282,2497.74
2006-02-14,Bank Fraud,CA,50-59,Female,273,635.15
2006-02-14,Tax-Related Fraud,NC,40-49,Male,261,2962.84
2006-02-15,Phone or Utilities Fraud,NY,40-49,Female,284,5457.94
2006-02-16,Government Documents or Benefits Fraud,OH,40-49,Female,288,6688.07
2006-02-16,Bank Fraud,FL,18-29,Male,256,4120.69
2006-02-17,Bank Fraud,TX,18-29,Male,290,22601.5
2006-02-18,Bank Fraud,FL,30-39,Female,273,3603.3
2006-02-19,Credit Card Fraud,MI,60+,Female,274,1642.86
2006-02-19,Credit Card Fraud,PA,60+,Female,266,35967.15
2006-02-19,Bank Fraud,PA,40-49,Other,262,3576.49
2006-02-19,Phone or Utilities Fraud,NC,30-39,Male,263,10896.96
2006-02-19,Government Documents or Benefits Fraud,TX,60+,Male,274,5013.69
2006-02-20,Government Documents or Benefits Fraud,CA,30-39,Male,266,1508.38
2006-02-21,Employment Fraud,CA,30-39,Female,268,5249.37
2006-02-21,Employment Fraud,PA,30-39,Female,274,2420.62
2006-02-22,Bank Fraud,TX,18-29,Male,270,1271.15
2006-02-24,Government Documents or Benefits Fraud,PA,18-29,Female,276,3868.92
2006-02-25,Employment Fraud,CA,60+,Male,274,
2006-02-26,Credit Card Fraud,OH,30-39,Female,280,1400.79
2006-02-27,Employment Fraud,NY,30-39,Male,281,6253.44
2006-02-27,Tax-Related Fraud,NC,50-59,Male,284,
2006-02-28,Bank Fraud,TX,50-59,Female,288,1868.19
2006-03-01,Credit Card Fraud,OH,40-49,Male,261,335.73
2006-03-02,Bank Fraud,FL,60+,Male,268,3440.48
2006-03-02,Bank Fraud,NC,30-39,Male,262,1758.94
2006-03-03,Employment Fraud,TX,50-59,Male,276,1720.82
2006-03-03,Credit Card Fraud,TX,40-49,Female,259,3610.45
2006-03-05,Phone or Utilities Fraud,MI,18-29,Male,274,1121.4
2006-03-06,Credit Card Fraud,CA,40-49,Female,266,2585.54
2006-03-07,Employment Fraud,IL,18-29,Male,281,790.0
2006-03-08,Credit Card Fraud,OH,50-59,Female,295,2830.96
2006-03-10,Credit Card Fraud,MI,18-29,Male,282,697.19
2006-03-10,Government Documents or Benefits Fraud,CA,40-49,Female,282,12833.75
2006-03-11,Credit Card Fraud,GA,18-29,Male,276,12976.94
2006-03-12,Credit Card Fraud,CA,18-29,Male,275,
2006-03-13,Phone or Utilities Fraud,MI,18-29,Male,287,14173.99
2006-03-13,Bank Fraud,NY,30-39,Male,301,12166.64
2006-03-14,Bank Fraud,TX,18-29,Female,277,1516.54
2006-03-14,Government Documents or Benefits Fraud,TX,40-49,Female,272,4838.67
2006-03-15,Government Documents or Benefits Fraud,PA,40-49,Male,279,3015.77
2006-03-16,Bank Fraud,CA,50-59,Female,264,1477.52
2006-03-16,Credit Card Fraud,CA,40-49,Male,300,2666.99
2006-03-16,Credit Card Fraud,TX,30-39,Female,265,5607.38
2006-03-17,Credit Card Fraud,GA,30-39,Female,273,308.47
2006-03-20,Credit Card Fraud,FL,60+,Female,274,2778.31
2006-03-20,Employment Fraud,TX,18-29,Female,274,835.21
2006-03-21,Credit Card Fraud,TX,40-49,Female,278,5182.83
2006-03-21,Phone or Utilities Fraud,GA,50-59,Female,269,1710.53
2006-03-21,Bank Fraud,TX,40-49,Male,272,3092.85
2006-03-21,Credit Card Fraud,NY,18-29,Male,294,17554.15
2006-03-22,Phone or Utilities Fraud,TX,30-39,Female,286,1312.22
2006-03-23,Credit Card Fraud,CA,40-49,Female,273,4873.16
2006-03-24,Phone or Utilities Fraud,TX,18-29,Male,287,1359.3
2006-03-25,Loan or Lease Fraud,CA,18-29,Male,288,
2006-03-26,Credit Card Fraud,NC,30-39,Male,275,8142.45
2006-03-26,Credit Card Fraud,TX,30-39,Male,278,1848.07
2006-03-26,Credit Card Fraud,TX,30-39,Male,291,1557.67
2006-03-31,Loan or Lease Fraud,NC,50-59,Male,288,1427.69
2006-03-31,Government Documents or Benefits Fraud,FL,50-59,Female,288,15337.46
2006-04-03,Government Documents or Benefits Fraud,CA,30-39,Male,284,1224.0
2006-04-05,Bank Fraud,IL,40-49,Male,286,
2006-04-07,Tax-Related Fraud,PA,40-49,Female,286,515.87
2006-04-07,Bank Fraud,NC,18-29,Male,280,7603.67
2006-04-10,Credit Card Fraud,NC,40-49,Male,289,1930.89
2006-04-11,Credit Card Fraud,NY,50-59,Female,278,4874.96
2006-04-11,Bank Fraud,IL,30-39,Male,272,100821.73
2006-04-14,Tax-Related Fraud,NY,50-59,Male,251,2364.64
2006-04-15,Credit Card Fraud,CA,30-39,Male,278,3504.76
2006-04-16,Credit Card Fraud,PA,18-29,Female,280,5327.69
2006-04-18,Phone or Utilities Fraud,MI,18-29,Male,270,3396.89
2006-04-19,Phone or Utilities Fraud,IL,30-39,Male,275,1032.72
2006-04-20,Phone or Utilities Fraud,TX,40-49,Male,279,2154.79
2006-04-22,Credit Card Fraud,MI,40-49,Male,281,3640.31
2006-04-25,Government Documents or Benefits Fraud,TX,40-49,Male,284,2240.59
2006-04-26,Credit Card Fraud,CA,40-49,Male,289,1437.88
2006-04-27,Bank Fraud,TX,30-39,Male,274,736.44
2006-04-29,Government Documents or Benefits Fraud,CA,50-59,Male,286,8529.92
2006-04-29,Government Documents or Benefits Fraud,OH,40-49,Female,263,949.34
2006-05-02,Phone or Utilities Fraud,CA,18-29,Female,275,814.85
2006-05-04,Credit Card Fraud,CA,18-29,Male,283,6699.41
2006-05-07,Loan or Lease Fraud,GA,50-59,Male,278,
2006-05-07,Bank Fraud,NY,30-39,Female,262,2836.68
2006-05-09,Government Documents or Benefits Fraud,FL,18-29,Female,265,792.45
2006-05-10,Bank Fraud,TX,50-59,Female,274,1247.18
2006-05-11,Phone or Utilities Fraud,TX,18-29,Male,258,1512.76
2006-05-12,Credit Card Fraud,CA,60+,Female,270,1095.94
2006-05-13,Phone or Utilities Fraud,FL,60+,Male,261,8155.87
2006-05-14,Government Documents or Benefits Fraud,CA,50-59,Male,279,3228.72
2006-05-14,Credit Card Fraud,CA,40-49,Male,271,2054.08
2006-05-15,Credit Card Fraud,FL,18-29,Male,279,935.48
2006-05-15,Government Documents or Benefits Fraud,CA,50-59,Other,255,1233.85
2006-05-16,Employment Fraud,NY,30-39,Male,276,8338.23
2006-05-16,Credit Card Fraud,FL,60+,Male,295,203.08
2006-05-18,Bank Fraud,OH,30-39,Female,264,2196.09
2006-05-19,Credit Card Fraud,CA,60+,Male,277,1450.05
2006-05-20,Employment Fraud,OH,30-39,Male,251,2281.38
2006-05-21,Employment Fraud,GA,18-29,Male,268,3088.31
2006-05-22,Employment Fraud,TX,30-39,Male,287,1836.59
2006-05-23,Loan or Lease Fraud,CA,50-59,Male,274,2085.14
2006-05-26,Loan or Lease Fraud,FL,40-49,Female,265,1721.18
2006-05-28,Bank Fraud,OH,18-29,Male,271,4856.48
2006-05-28,Bank Fraud,OH,30-39,Female,263,2766.43
2006-05-29,Loan or Lease Fraud,TX,50-59,Female,272,3190.32
2006-05-29,Phone or Utilities Fraud,CA,30-39,Male,265,2016.06
2006-06-01,Employment Fraud,IL,40-49,Female,256,10262.23
2006-06-01,Bank Fraud,IL,18-29,Male,264,
2006-06-01,Credit Card Fraud,MI,40-49,Male,262,
2006-06-01,Employment Fraud,CA,40-49,Female,262,2898.92
2006-06-01,Employment Fraud,TX,40-49,Female,259,1175.37
2006-06-02,Bank Fraud,GA,40-49,Female,248,14429.64
2006-06-03,Phone or Utilities Fraud,CA,40-49,Male,259,578.25
2006-06-03,Phone or Utilities Fraud,TX,40-49,Male,272,2785.92
2006-06-04,Loan or Lease Fraud,NY,40-49,Female,250,3578.35
2006-06-05,Credit Card Fraud,TX,30-39,Male,266,2303.88
2006-06-07,Government Documents or Benefits Fraud,CA,30-39,Female,255,966.41
2006-06-09,Credit Card Fraud,PA,50-59,Female,271,7957.81
2006-06-11,Bank Fraud,PA,40-49,Female,254,4320.13
2006-06-11,Government Documents or Benefits Fraud,NY,50-59,Male,263,5267.95
2006-06-12,Credit Card Fraud,CA,40-49,Female,272,736.1
2006-06-13,Government Documents or Benefits Fraud,NC,30-39,Female,250,2637.68
2006-06-13,Loan or Lease Fraud,FL,40-49,Male,256,7381.38
2006-06-14,Credit Card Fraud,CA,50-59,Female,272,1445.96
2006-06-15,Government Documents or Benefits Fraud,NC,18-29,Female,269,438.59
2006-06-17,Bank Fraud,NY,50-59,Male,274,
2006-06-18,Credit Card Fraud,TX,50-59,Male,267,6248.16
2006-06-19,Bank Fraud,OH,60+,Male,254,8357.75
2006-06-19,Credit Card Fraud,PA,30-39,Female,251,1860.35
2006-06-20,Credit Card Fraud,NY,50-59,Male,277,9058.62
2006-06-24,Phone or Utilities Fraud,TX,50-59,Female,267,3692.06
2006-06-24,Credit Card Fraud,GA,18-29,Male,272,2064.26
2006-06-24,Bank Fraud,CA,18-29,Male,267,
2006-06-25,Bank Fraud,GA,40-49,Male,261,8278.58
2006-06-28,Phone or Utilities Fraud,IL,18-29,Male,260,2160.59
2006-07-02,Bank Fraud,CA,50-59,Male,236,
2006-07-03,Government Documents or Benefits Fraud,CA,40-49,Male,256,1248.95
2006-07-04,Credit Card Fraud,CA,50-59,Male,247,12275.54
2006-07-04,Credit Card Fraud,CA,18-29,Female,248,1105.52
2006-07-04,Loan or Lease Fraud,MI,40-49,Female,231,1819.32
2006-07-06,Credit Card Fraud,FL,40-49,Female,254,3674.77
2006-07-07,Government Documents or Benefits Fraud,TX,50-59,Male,249,4329.63
2006-07-07,Credit Card Fraud,OH,50-59,Female,250,1093.35
2006-07-07,Credit Card Fraud,PA,40-49,Male,261,
2006-07-08,Bank Fraud,FL,40-49,Female,246,1794.95
2006-07-08,Bank Fraud,CA,18-29,Female,242,1403.33
2006-07-10,Loan or Lease Fraud,MI,18-29,Male,243,10544.28
2006-07-11,Loan or Lease Fraud,CA,30-39,Male,255,8564.81
2006-07-11,Tax-Related Fraud,IL,40-49,Female,255,3650.9
2006-07-12,Government Documents or Benefits Fraud,OH,50-59,Male,249,3478.98
2006-07-12,Credit Card Fraud,CA,50-59,Male,243,1189.88
2006-07-12,Loan or Lease Fraud,GA,40-49,Male,249,6705.41
2006-07-13,Credit Card Fraud,FL,30-39,Female,222,384.94
2006-07-13,Loan or Lease Fraud,MI,18-29,Male,234,4246.98
2006-07-15,Government Documents or Benefits Fraud,PA,60+,Female,249,3290.89
2006-07-15,Government Documents or Benefits Fraud,TX,40-49,Male,248,5098.35
2006-07-17,Credit Card Fraud,IL,40-49,Female,245,6278.97
2006-07-18,Loan or Lease Fraud,GA,18-29,Female,255,3208.72
2006-07-18,Bank Fraud,FL,18-29,Male,238,1518.18
2006-07-18,Credit Card Fraud,PA,18-29,Male,255,9551.61
2006-07-19,Bank Fraud,PA,30-39,Female,240,25466.5
2006-07-21,Bank Fraud,CA,50-59,Male,267,2877.06
2006-07-23,Bank Fraud,MI,30-39,Female,247,3167.46
2006-07-23,Credit Card Fraud,NY,30-39,Male,252,881.22
2006-07-23,Phone or Utilities Fraud,CA,18-29,Male,252,972.41
2006-07-24,Bank Fraud,MI,40-49,Male,246,1188.36
2006-07-24,Employment Fraud,OH,18-29,Male,252,2283.05
2006-07-25,Government Documents or Benefits Fraud,NY,60+,Male,258,791.27
2006-07-25,Bank Fraud,NC,40-49,Female,247,3301.07
2006-07-25,Credit Card Fraud,TX,30-39,Male,249,11213.9
2006-07-26,Loan or Lease Fraud,NY,60+,Male,249,22451.06
2006-07-30,Phone or Utilities Fraud,CA,40-49,Female,239,2234.81
2006-07-30,Phone or Utilities Fraud,NC,18-29,Female,229,8526.23
2006-07-31,Credit Card Fraud,FL,18-29,Male,237,
2006-08-01,Loan or Lease Fraud,IL,18-29,Female,212,2641.55
2006-08-03,Credit Card Fraud,IL,60+,Female,239,4289.58
2006-08-03,Credit Card Fraud,CA,18-29,Female,250,4271.46
2006-08-04,Bank Fraud,TX,40-49,Male,220,12101.94
2006-08-05,Bank Fraud,TX,40-49,Male,255,3235.47
2006-08-07,Bank Fraud,TX,18-29,Male,225,948.8
2006-08-08,Credit Card Fraud,CA,50-59,Male,235,2023.7
2006-08-08,Bank Fraud,GA,50-59,Female,252,2937.33
2006-08-11,Bank Fraud,MI,40-49,Female,235,3028.99
2006-08-11,Government Documents or Benefits Fraud,TX,30-39,Female,252,3171.48
2006-08-11,Employment Fraud,MI,50-59,Female,245,3685.26
2006-08-11,Credit Card Fraud,TX,30-39,Female,260,5469.76
2006-08-12,Credit Card Fraud,NC,18-29,Male,244,2720.53
2006-08-13,Bank Fraud,CA,30-39,Female,244,1796.29
2006-08-13,Government Documents or Benefits Fraud,CA,30-39,Male,243,
2006-08-14,Bank Fraud,PA,30-39,Female,239,8907.44
2006-08-14,Loan or Lease Fraud,NC,30-39,Female,242,1264.5
2006-08-15,Bank Fraud,PA,30-39,Male,247,609.38
2006-08-17,Employment Fraud,CA,40-49,Male,245,2546.81
2006-08-18,Credit Card Fraud,IL,40-49,Male,263,2400.74
2006-08-18,Credit Card Fraud,PA,30-39,Female,253,1054.94
2006-08-20,Employment Fraud,NY,30-39,Male,236,2235.89
2006-08-21,Employment Fraud,FL,18-29,Male,251,1718.01
2006-08-21,Bank Fraud,CA,18-29,Female,230,4190.89
2006-08-22,Bank Fraud,FL,50-59,Female,256,2068.89
2006-08-23,Credit Card Fraud,CA,18-29,Female,246,14822.19
2006-08-25,Phone or Utilities Fraud,NC,18-29,Male,244,
2006-08-26,Credit Card Fraud,NC,40-49,Male,252,2384.18
2006-08-27,Bank Fraud,OH,18-29,Female,246,46160.83
2006-08-27,Employment Fraud,TX,50-59,Male,227,2233.19
2006-08-31,Credit Card Fraud,CA,40-49,Female,238,3756.85
2006-08-31,Credit Card Fraud,TX,40-49,Male,239,1871.96
2006-09-04,Bank Fraud,NC,50-59,Female,239,1413.75
